업체코드,종목코드,종목명,업체명,법인번호,사업자번호,설립일,상장일,상장폐지일,시장구분,결산월,기업규모,주식업종,소속기업집단,NICS산업분류,표준산업대분류,표준산업중분류,코스피구분,상폐사유,상폐사유요약,연도,01_총자본증가율,02_영업이익증가율,03_순이익증가율,04_자기자본증가율,05_매출액증가율,06_종업원수증가율,07_매출액총이익율,08_매출액영업이익율,09_매출액순이익율,10_총자산영업이익율,11_총자산순이익율,12_자기자본영업이익율,13_자기자본순이익율,14_금융비용부담율,15_수지비율,16_사내유보대자기자본비율,17_총자본회전율,18_자기자본회전율,19_타인자본회전율,20_유동자산회전율,21_당좌자산회전율,22_재고자산회전율,23_매출채권회전율,24_순운전자본회전율,26_종업원1인당부가가치,27_노동장비율,28_기계장비율,29_자본집약도,30_총자본투자효율,31_설비투자효율,32_1주당매출액,33_주당순이익,34_주당현금흐름,35_주당순자산가치,36_유보율,37_자기자본구성비율,38_유동비율,39_당좌비율,40_현금비율,41_재고자산대순운전자본비율,42_매출채권대매입채무비율,43_부채비율,44_이자보상비율,45_Cashflow대부채비율,46_Cashflow대차입금비율,47_Cashflow대총자본비율,48_Cashflow대매출액비율,49_기계투자효율,50_부가가치율,51_노동소득분배율,52_자산총계
N158730,A126870,뉴로스,(주)앤에스,160111-0098073,305-81-37658,2000-05-09,2012-02-15,2022-10-26,외감,12.0,중소기업,,뉴로스,N20106.기계,C00000.제조업(10~34),C29000.기타 기계 및 장비 제조업,코스닥,감사의견 거절(감사범위 제한 및 계속기업 존속능력 불확실성),감사의견거절,2015,0.2892388,10.8172377,0.94966,28.92,0.2094727,0.1293103,31.12,1.29,1.4,0.0067816,0.0073946,0.0121973,1.33,2.12,98.97,60.81,0.53,0.95,1.1885378,0.0,98.7344952,2.25,1.33,1.55,,"124,218,350.","2,455,950.","585,491.8",10.62,50.06,6421.8209345,89.9859468,183.6279148,7032.8374274,"1,367.87",62.53,276.22,174.46,8.16,57.75,518.26,59.93,.61,4.39,6.01,1.52,3.22,"2,532.13",22.39,63.42,"80,027,996,000."
N158730,A126870,뉴로스,(주)앤에스,160111-0098073,305-81-37658,2000-05-09,2012-02-15,2022-10-26,외감,12.0,중소기업,,뉴로스,N20106.기계,C00000.제조업(10~34),C29000.기타 기계 및 장비 제조업,코스닥,감사의견 거절(감사범위 제한 및 계속기업 존속능력 불확실성),감사의견거절,2016,-0.0105355,2.0199301,0.8352829,-1.05,0.0428037,0.0610687,37.84,3.72,2.47,0.0178887,0.0118541,0.0328763,2.18,2.5,96.84,45.27,0.48,0.88,1.0543885,0.0,102.2215443,2.22,1.35,1.64,,"117,822,240.","2,270,770.","616,783.32",12.29,64.32,3898.4654231,96.1414507,724.0983214,3499.497639,658.68,48.1,142.22,97.2,16.52,106.62,407.05,107.89,1.49,4.39,5.75,1.91,4.2,"3,337.36",24.64,54.7,"80,272,669,000."
N158730,A126870,뉴로스,(주)앤에스,160111-0098073,305-81-37658,2000-05-09,2012-02-15,2022-10-26,외감,12.0,중소기업,,뉴로스,N20106.기계,C00000.제조업(10~34),C29000.기타 기계 및 장비 제조업,코스닥,감사의견 거절(감사범위 제한 및 계속기업 존속능력 불확실성),감사의견거절,2017,0.0571077,0.3846503,-6.0877442,5.71,0.0152958,0.1151079,31.87,5.08,-12.36,0.020035,-0.0487824,0.044494,-10.83,5.67,113.43,39.38,0.39,0.88,0.7180862,0.0,85.3267664,2.29,1.2,2.26,,"110,633,840.","2,990,360.","672,903.95",3.7,22.48,3063.8416544,-378.6308238,-387.2292218,3415.2215097,608.62,42.46,143.02,103.09,15.93,92.82,264.9,135.5,.89,-7.89,-10.,-4.01,-10.91,831.55,9.16,161.08,"103,249,632,000."
N158730,A126870,뉴로스,(주)앤에스,160111-0098073,305-81-37658,2000-05-09,2012-02-15,2022-10-26,외감,12.0,중소기업,,뉴로스,N20106.기계,C00000.제조업(10~34),C29000.기타 기계 및 장비 제조업,코스닥,감사의견 거절(감사범위 제한 및 계속기업 존속능력 불확실성),감사의견거절,2018,0.1127793,-0.6133828,-0.3616676,11.28,0.1463613,-0.1225807,32.86,1.71,-14.68,0.0062879,-0.0539223,0.0158441,-13.59,3.67,117.12,33.83,.37,0.93,0.6090482,0.0,70.8338796,2.2,1.29,4.,,"152,386,320.","4,525,760.","926,777.4",-0.61,-3.7,2773.8824083,-402.6139799,-371.0425229,3001.6408963,543.54,37.48,104.75,73.68,2.12,654.38,348.11,166.78,.47,-9.05,-10.18,-5.13,-15.8,-124.66,-1.72,-721.46,"123,641,550,000."
N158730,A126870,뉴로스,(주)앤에스,160111-0098073,305-81-37658,2000-05-09,2012-02-15,2022-10-26,외감,12.0,중소기업,,뉴로스,N20106.기계,C00000.제조업(10~34),C29000.기타 기계 및 장비 제조업,코스닥,감사의견 거절(감사범위 제한 및 계속기업 존속능력 불확실성),감사의견거절,2019,0.0686717,-6.4487594,-2.3361184,6.87,0.1558586,0.0808824,23.51,-8.07,-42.37,-0.0295679,-0.1552488,-0.0792351,-41.6,3.41,138.99,30.32,.37,0.98,0.5845754,0.0,57.4384646,2.34,1.4,5.29,,"157,631,590.","4,841,320.","976,498.96",-12.29,-76.15,2701.4722573,-1128.5587658,76.6001816,2748.0732917,449.61,37.16,119.33,94.01,40.35,130.97,357.73,169.09,-2.37,-28.39,-36.84,-16.63,-48.78,"-2,479.46",-34.64,-31.87,"155,859,633,000."
N158730,A126870,뉴로스,(주)앤에스,160111-0098073,305-81-37658,2000-05-09,2012-02-15,2022-10-26,외감,12.0,중소기업,,뉴로스,N20106.기계,C00000.제조업(10~34),C29000.기타 기계 및 장비 제조업,코스닥,감사의견 거절(감사범위 제한 및 계속기업 존속능력 불확실성),감사의견거절,2020,-0.4451703,-3.3966029,-0.9318395,-44.52,-0.2312361,0.0136054,7.28,-46.15,-106.47,-0.1468082,-0.3386969,-0.4337096,-100.06,4.61,191.32,17.47,.32,0.94,0.4809096,0.0,131.0428818,2.16,1.17,13.95,,"150,338,420.","6,901,260.","837,623.23",-30.03,-167.29,1838.4972231,-1909.7098193,-274.3770399,1195.2971931,139.06,29.16,84.27,60.19,19.59,,245.71,242.89,-10.02,-71.33,-98.,-47.5,-114.58,"-3,644.32",-90.23,-17.4,"168,006,215,000."
N158730,A126870,뉴로스,(주)앤에스,160111-0098073,305-81-37658,2000-05-09,2012-02-15,2022-10-26,외감,12.0,중소기업,,뉴로스,N20106.기계,C00000.제조업(10~34),C29000.기타 기계 및 장비 제조업,코스닥,감사의견 거절(감사범위 제한 및 계속기업 존속능력 불확실성),감사의견거절,2021,0.535691,0.9538687,0.8228528,53.57,0.1647551,-0.1409396,29.06,-1.83,-16.19,-0.0088255,-0.0781879,-0.0221117,-19.59,2.12,108.69,36.27,.48,1.21,0.803615,0.0,93.7750902,3.26,1.42,11.57,,"165,535,840.","8,877,600.","727,085.82",-0.4,-1.74,1512.6186108,-235.4096191,-124.3104775,1530.7624267,206.15,52.52,149.85,115.4,21.13,69.12,530.91,90.41,-.86,-29.48,-37.23,-12.7,-21.05,-32.5,-0.71,"-1,645.4","118,776,605,000."
N158730,A126870,뉴로스,(주)앤에스,160111-0098073,305-81-37658,2000-05-09,2012-02-15,2022-10-26,외감,12.0,중소기업,,뉴로스,N20106.기계,C00000.제조업(10~34),C29000.기타 기계 및 장비 제조업,코스닥,감사의견 거절(감사범위 제한 및 계속기업 존속능력 불확실성),감사의견거절,2022,,,,,,,29.65,-11.63,-22.22,,,,-18.8,2.47,117.96,28.42,.42,,,0.0,112.4124724,,,2.09,,"141,659,810.","9,074,790.",,1.92,9.23,,,,,150.07,47.05,,,15.33,98.91,447.54,,,-16.79,-21.4,-8.43,-17.73,144.03,4.1,,"101,292,493,000."
N158730,A126870,뉴로스,(주)앤에스,160111-0098073,305-81-37658,2000-05-09,2012-02-15,2022-10-26,외감,12.0,중소기업,,뉴로스,N20106.기계,C00000.제조업(10~34),C29000.기타 기계 및 장비 제조업,코스닥,감사의견 거절(감사범위 제한 및 계속기업 존속능력 불확실성),감사의견거절,2023,,,,,,,29.61,4.61,3.79,,,,3.42,3.32,96.54,36.08,.47,,,0.0,131.3365766,,,2.19,,"123,873,760.","11,395,140.",,10.71,54.87,,,,,151.96,59.42,,,23.45,87.81,495.38,,,7.17,9.34,2.62,4.54,596.48,20.85,,"94,101,779,000."
N158730,A126870,뉴로스,(주)앤에스,160111-0098073,305-81-37658,2000-05-09,2012-02-15,2022-10-26,외감,12.0,중소기업,,뉴로스,N20106.기계,C00000.제조업(10~34),C29000.기타 기계 및 장비 제조업,코스닥,감사의견 거절(감사범위 제한 및 계속기업 존속능력 불확실성),감사의견거절,2024,,,,,,,30.43,1.07,9.78,,,,7.8,2.02,91.18,44.64,.49,,,0.0,117.7636438,,,2.08,,"171,123,970.","15,025,400.",,16.64,61.86,,,,,224.78,64.16,,,27.21,79.89,288.42,,,11.66,22.78,3.78,7.9,704.57,31.67,,"75,057,190,000."
NE72336,A127160,매직마이크로,(주)매직마이크로,280111-0076686,127-86-00798,2006-08-11,2015-11-19,2022-09-22,일반,12.0,중소기업,,,"N45203.전자장비와 기기, 부품",C00000.제조업(10~34),"C26000.전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",코스닥,감사의견 거절(감사범위 제한 및 계속기업 존속능력 불확실성),감사의견거절,2014,0.5039953,-0.4226838,-0.0883965,50.4,-0.087641,,,,,0.0600564,0.0764942,0.1312731,,,,,,2.61,2.201332,,,13.8,10.45,,,,,,,,,847.8722981,,6091.5612422,,,123.41,98.24,,,,87.84,4.35,,,,,,,,
NE72336,A127160,매직마이크로,(주)매직마이크로,280111-0076686,127-86-00798,2006-08-11,2015-11-19,2022-09-22,일반,12.0,중소기업,,,"N45203.전자장비와 기기, 부품",C00000.제조업(10~34),"C26000.전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",코스닥,감사의견 거절(감사범위 제한 및 계속기업 존속능력 불확실성),감사의견거절,2015,0.7276365,-0.6985407,-0.4239139,72.76,0.1666571,,11.54,-1.8,-3.63,-0.012515,-0.0252045,-0.0308358,-6.21,1.48,102.14,37.28,0.69,1.71,1.168967,,,6.95,4.63,-19.5,,,,"305,773.61",,,11797.9683287,-526.2257371,,6137.3763787,"1,127.48",40.59,89.52,60.14,11.63,,123.5,146.39,-1.22,,,,,,,,
NE72336,A127160,매직마이크로,(주)매직마이크로,280111-0076686,127-86-00798,2006-08-11,2015-11-19,2022-09-22,일반,12.0,중소기업,,,"N45203.전자장비와 기기, 부품",C00000.제조업(10~34),"C26000.전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",코스닥,감사의견 거절(감사범위 제한 및 계속기업 존속능력 불확실성),감사의견거절,2016,-0.1311717,-4.1887586,-1.7433994,-13.12,-0.0080219,-0.2427185,,,,-0.0645418,-0.0687249,-0.1712295,,,,,,1.82,1.0990131,,,6.57,4.95,,,,,"497,822.47",,,8935.768159,-1030.8963578,,5343.1131694,,,60.75,41.12,,,,187.07,-4.36,,,,,,,98.97,
NE72336,A127160,매직마이크로,(주)매직마이크로,280111-0076686,127-86-00798,2006-08-11,2015-11-19,2022-09-22,일반,12.0,중소기업,,,"N45203.전자장비와 기기, 부품",C00000.제조업(10~34),"C26000.전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",코스닥,감사의견 거절(감사범위 제한 및 계속기업 존속능력 불확실성),감사의견거절,2017,0.0216701,0.4460217,0.2940179,2.17,0.1978893,-0.4038462,,,,-0.0360223,-0.0488815,-0.1009245,,,,,,2.32,1.285076,,,7.48,7.51,,,,,"848,676.64",,,2410.3581002,-142.1486621,,1077.6441985,,,40.57,19.98,,,,173.43,-1.99,,,,,,,74.73,
NE72336,A127160,매직마이크로,(주)매직마이크로,280111-0076686,127-86-00798,2006-08-11,2015-11-19,2022-09-22,일반,12.0,중소기업,,,"N45203.전자장비와 기기, 부품",C00000.제조업(10~34),"C26000.전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",코스닥,감사의견 거절(감사범위 제한 및 계속기업 존속능력 불확실성),감사의견거절,2018,1.1466926,1.1175953,0.1014191,114.67,0.0306512,0.3655914,,,,0.0034274,-0.0355388,0.0074633,,,,,,1.5,1.2743578,,,6.85,6.51,,,,,"870,366.88",,,1622.0625695,-82.7160079,,1165.722157,,,59.63,38.64,,,,91.82,.12,,,,,,,-931.45,
NE72336,A127160,매직마이크로,(주)매직마이크로,280111-0076686,127-86-00798,2006-08-11,2015-11-19,2022-09-22,일반,12.0,중소기업,,,"N45203.전자장비와 기기, 부품",C00000.제조업(10~34),"C26000.전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",코스닥,감사의견 거절(감사범위 제한 및 계속기업 존속능력 불확실성),감사의견거절,2019,-0.1999008,-19.7237436,-2.8081107,-19.99,-0.0815026,-0.3937008,,,,-0.0555024,-0.1170494,-0.1137922,,,,,,1.12,1.0687089,,,6.78,4.5,,,,,"1,689,555.51",,,1224.1032928,-243.0985891,,897.9562438,,,48.43,34.99,,,,121.52,-1.6,,,,,,,,
NE72336,A127160,매직마이크로,(주)매직마이크로,280111-0076686,127-86-00798,2006-08-11,2015-11-19,2022-09-22,일반,12.0,중소기업,,,"N45203.전자장비와 기기, 부품",C00000.제조업(10~34),"C26000.전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",코스닥,감사의견 거절(감사범위 제한 및 계속기업 존속능력 불확실성),감사의견거절,2020,-0.6621213,-0.7443559,-1.9866089,-66.21,-0.3337188,-0.4675325,,,,-0.1243716,-0.4490782,-0.3337979,,,,,,1.26,0.7468341,,,7.59,3.27,,,,,"2,403,664.96",,,754.8359005,-713.0093385,,212.5878359,,,34.5,27.39,,,,307.1,-2.97,,,,,,,,
NE72336,A127160,매직마이크로,(주)매직마이크로,280111-0076686,127-86-00798,2006-08-11,2015-11-19,2022-09-22,일반,12.0,중소기업,,,"N45203.전자장비와 기기, 부품",C00000.제조업(10~34),"C26000.전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",코스닥,감사의견 거절(감사범위 제한 및 계속기업 존속능력 불확실성),감사의견거절,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE72336,A127160,매직마이크로,(주)매직마이크로,280111-0076686,127-86-00798,2006-08-11,2015-11-19,2022-09-22,일반,12.0,중소기업,,,"N45203.전자장비와 기기, 부품",C00000.제조업(10~34),"C26000.전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",코스닥,감사의견 거절(감사범위 제한 및 계속기업 존속능력 불확실성),감사의견거절,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE72336,A127160,매직마이크로,(주)매직마이크로,280111-0076686,127-86-00798,2006-08-11,2015-11-19,2022-09-22,일반,12.0,중소기업,,,"N45203.전자장비와 기기, 부품",C00000.제조업(10~34),"C26000.전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",코스닥,감사의견 거절(감사범위 제한 및 계속기업 존속능력 불확실성),감사의견거절,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE72336,A127160,매직마이크로,(주)매직마이크로,280111-0076686,127-86-00798,2006-08-11,2015-11-19,2022-09-22,일반,12.0,중소기업,,,"N45203.전자장비와 기기, 부품",C00000.제조업(10~34),"C26000.전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",코스닥,감사의견 거절(감사범위 제한 및 계속기업 존속능력 불확실성),감사의견거절,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N036144,A134780,화진,에스엠화진(주),174711-0002646,505-81-20567,1992-04-29,2011-08-10,2020-07-02,외감,12.0,대기업,,SM,N25101.자동차 부품,C00000.제조업(10~34),C22000.고무 및 플라스틱제품 제조업,코스닥,감사의견거절(감사범위제한),감사의견거절,2014,0.1444624,-0.1052204,-0.2565418,14.45,0.0666034,-0.0099338,21.12,10.58,8.63,0.1081467,0.088235,0.1810934,14.78,.6,89.81,52.59,1.02,1.71,2.5378643,0.0,237.791625,13.98,4.15,6.13,,"96,916,640.","25,569,900.","281,110.65",,,9524.5433079,862.3278994,1218.0635756,6117.0780211,"1,123.42",58.02,143.83,123.18,38.97,47.1,202.2,72.35,17.75,42.32,115.02,12.76,15.23,,,,"108,057,800,000."
N036144,A134780,화진,에스엠화진(주),174711-0002646,505-81-20567,1992-04-29,2011-08-10,2020-07-02,외감,12.0,대기업,,SM,N25101.자동차 부품,C00000.제조업(10~34),C22000.고무 및 플라스틱제품 제조업,코스닥,감사의견거절(감사범위제한),감사의견거절,2015,0.085412,-0.2559185,-0.2141157,8.54,-0.0308334,0.0,21.16,8.12,7.0,0.071921,0.0619757,0.1210733,10.43,.7,91.91,56.19,0.89,1.49,2.1812059,0.0,238.5877211,14.47,4.52,5.72,,"114,882,540.","36,011,000.","315,917.44",,,2397.8992514,716.4836172,329.5238979,2170.3772373,"1,244.52",60.74,168.89,145.35,32.62,34.16,202.45,64.65,11.66,35.98,69.3,10.64,13.21,,,,"131,699,689,000."
N036144,A134780,화진,에스엠화진(주),174711-0002646,505-81-20567,1992-04-29,2011-08-10,2020-07-02,외감,12.0,대기업,,SM,N25101.자동차 부품,C00000.제조업(10~34),C22000.고무 및 플라스틱제품 제조업,코스닥,감사의견거절(감사범위제한),감사의견거절,2016,0.0621014,-0.191247,0.2068259,6.21,-0.0463493,-0.0100334,19.38,6.89,8.86,0.0575969,0.0740616,0.0912329,11.73,.62,89.52,61.98,0.84,1.32,2.2680614,0.0,202.8592509,14.55,4.74,3.87,,"130,338,120.","42,131,770.","332,373.83",,,8803.0248627,826.4605028,1054.4791908,7300.7286654,"1,350.69",65.57,208.45,185.48,53.38,21.18,185.98,52.52,11.12,34.83,71.38,10.,12.81,,,,"136,556,800,000."
N036144,A134780,화진,에스엠화진(주),174711-0002646,505-81-20567,1992-04-29,2011-08-10,2020-07-02,외감,12.0,대기업,,SM,N25101.자동차 부품,C00000.제조업(10~34),C22000.고무 및 플라스틱제품 제조업,코스닥,감사의견거절(감사범위제한),감사의견거절,2017,-0.2095525,-0.42184,-1.661907,-20.96,-0.2138071,-0.027027,19.09,5.07,-7.46,0.0345677,-0.0508878,0.0571981,-8.42,.75,106.79,53.51,0.68,1.13,1.7248387,0.0,252.4641118,13.09,4.35,4.07,,"124,916,280.","37,556,780.","324,137.25",,,6222.6986864,-483.0664625,1065.8378973,3249.0590931,563.67,54.99,122.76,107.52,33.76,66.94,196.57,81.85,6.78,-32.87,-51.04,-13.03,-18.15,,,,"134,352,058,000."
N036144,A134780,화진,에스엠화진(주),174711-0002646,505-81-20567,1992-04-29,2011-08-10,2020-07-02,외감,12.0,대기업,,SM,N25101.자동차 부품,C00000.제조업(10~34),C22000.고무 및 플라스틱제품 제조업,코스닥,감사의견거절(감사범위제한),감사의견거절,2018,-0.5910521,-2.2578858,-6.0434959,-59.11,-0.1062226,-0.0590278,14.77,-7.13,-58.76,-0.0517898,-0.4269085,-0.1156689,-95.35,4.52,152.35,41.24,.73,1.62,1.3154687,0.0,327.1520606,10.52,4.87,-27.43,,"110,805,470.","20,937,300.","275,215.4",,,3238.5069564,-1441.6397581,-223.8320353,1984.6082838,317.3,30.79,70.17,53.07,15.23,,262.84,224.8,-1.58,-70.85,-94.18,-57.6,-60.93,,,,"126,623,638,000."
N036144,A134780,화진,에스엠화진(주),174711-0002646,505-81-20567,1992-04-29,2011-08-10,2020-07-02,외감,12.0,대기업,,SM,N25101.자동차 부품,C00000.제조업(10~34),C22000.고무 및 플라스틱제품 제조업,코스닥,감사의견거절(감사범위제한),감사의견거절,2019,-1.121649,-0.3309142,0.5972016,,-0.2651164,-0.1143911,7.12,-12.91,-32.21,-0.0996908,-0.2487044,-0.6038452,,7.49,125.13,8.22,.77,,0.9248354,0.0,465.3322661,8.53,4.84,-2.22,,"100,430,150.","1,855,930.","205,393.2",,,2337.6165845,-670.0908024,-11.045191,563.2593441,40.37,,37.09,28.77,8.28,,211.36,,-1.72,-8.26,-12.04,-10.66,-8.7,,,,"92,488,787,000."
N036144,A134780,화진,에스엠화진(주),174711-0002646,505-81-20567,1992-04-29,2011-08-10,2020-07-02,외감,12.0,대기업,,SM,N25101.자동차 부품,C00000.제조업(10~34),C22000.고무 및 플라스틱제품 제조업,코스닥,감사의견거절(감사범위제한),감사의견거절,2020,,,,,,,-8.46,-39.,-76.1,,,,,8.33,126.04,-17.94,.51,,,0.0,342.1250376,,,-1.23,,"117,896,390.",.,,,,,,,,-31.28,39.49,,,13.51,,220.04,,,-13.81,-18.,-9.09,-15.55,,,,"59,008,911,000."
N036144,A134780,화진,에스엠화진(주),174711-0002646,505-81-20567,1992-04-29,2011-08-10,2020-07-02,외감,12.0,대기업,,SM,N25101.자동차 부품,C00000.제조업(10~34),C22000.고무 및 플라스틱제품 제조업,코스닥,감사의견거절(감사범위제한),감사의견거절,2021,,,,,,,-3.81,-26.69,-22.31,,,,-34.63,.69,121.7,-29.87,.56,,,0.0,188.6381058,,,-2.42,,"110,406,140.",.,,,,,,,,-48.19,32.12,,,4.75,,247.85,,,-4.77,-7.17,-3.42,-6.02,,,,"54,318,650,000."
N036144,A134780,화진,에스엠화진(주),174711-0002646,505-81-20567,1992-04-29,2011-08-10,2020-07-02,외감,12.0,대기업,,SM,N25101.자동차 부품,C00000.제조업(10~34),C22000.고무 및 플라스틱제품 제조업,코스닥,감사의견거절(감사범위제한),감사의견거절,2022,,,,,,,4.01,-17.82,1.25,,,,2.48,.57,98.82,-30.04,.64,,,0.0,200.749997,,,-2.37,,"93,397,360.",.,,,,,,,,-48.2,32.28,,,4.57,,172.13,,,-7.75,-10.56,-5.91,-8.38,,,,"50,236,522,000."
N036144,A134780,화진,에스엠화진(주),174711-0002646,505-81-20567,1992-04-29,2011-08-10,2020-07-02,외감,12.0,대기업,,SM,N25101.자동차 부품,C00000.제조업(10~34),C22000.고무 및 플라스틱제품 제조업,코스닥,감사의견거절(감사범위제한),감사의견거절,2023,,,,,,,2.39,-16.79,-15.47,,,,-25.83,1.31,113.45,-37.14,.71,,,0.0,293.1523188,,,-5.13,,"92,166,290.",.,,,,,,,,-40.06,55.56,,,12.92,"2,612.39",248.38,,,-22.55,-52.07,-9.66,-11.64,,,,"49,973,944,000."
N036144,A134780,화진,에스엠화진(주),174711-0002646,505-81-20567,1992-04-29,2011-08-10,2020-07-02,외감,12.0,대기업,,SM,N25101.자동차 부품,C00000.제조업(10~34),C22000.고무 및 플라스틱제품 제조업,코스닥,감사의견거절(감사범위제한),감사의견거절,2024,,,,,,,9.55,-13.78,-8.46,,,,-8.72,2.26,107.6,-47.4,.58,,,0.0,530.7113043,,,-37.99,,"123,084,820.",.,,,,,,,,-45.22,57.42,,,21.44,67.99,388.43,,,9.04,16.99,3.26,4.9,,,,"40,368,519,000."
N162592,A136510,스마트솔루션즈,(주)스마트솔루션즈,130111-0064822,124-81-77764,2000-10-13,2011-11-18,2024-07-25,외감,12.0,중소기업,,스마트솔루션즈,N20106.기계,C00000.제조업(10~34),C29000.기타 기계 및 장비 제조업,코스닥,감사의견 거절,감사의견거절,2014,-0.067305,-1.4857154,-1.2515357,-6.73,-0.313734,,27.61,-9.08,-7.36,-0.0301403,-0.0244292,-0.0314079,-2.55,.,108.58,91.04,.33,0.35,8.2230436,0.0,0.0,3.74,2.22,.51,,,,,,,1164.207434,-119.0125926,229.9942251,4958.0938708,887.,95.96,"3,120.96","2,712.04",669.04,13.54,"3,642.99",4.21,,-16.19,,-0.65,-1.97,,,,"26,555,596,000."
N162592,A136510,스마트솔루션즈,(주)스마트솔루션즈,130111-0064822,124-81-77764,2000-10-13,2011-11-18,2024-07-25,외감,12.0,중소기업,,스마트솔루션즈,N20106.기계,C00000.제조업(10~34),C29000.기타 기계 및 장비 제조업,코스닥,감사의견 거절,감사의견거절,2015,-0.0509962,1.4130986,1.3226191,-5.1,0.0496761,,36.27,3.57,2.26,0.0126904,0.0080329,0.0133141,0.84,.,97.8,94.93,0.36,0.37,7.5802591,0.0,54.1500546,4.78,2.31,0.54,,"48,091,560.","48,120.","444,709.08",,,1222.0407038,38.3957407,399.0103867,5004.0166858,890.08,94.64,"1,727.26","1,580.73",869.63,9.,"1,096.81",5.66,,40.13,,2.1,5.94,,,,"26,307,345,000."
